Age,Home,From,To,move_N,percentage_moving,t1,t2,ct1,ct2,S,E,A,Ia,Is,Ih,Ic,Im,R
2,827,820,827,58.1718569780854,-1,17,17.2311284094885,17.2311284094885,17.4622568189771,1,1,1,1,1,1,1,1,1
3,827,827,820,26.2659380692168,-1,8.76887159051147,9,9,9.23112840948853,1,1,1,1,0,0,0,0,1
3,827,820,827,26.2659380692168,-1,17,17.2311284094885,17.2311284094885,17.4622568189771,1,1,1,1,1,1,1,1,1
1,828,828,820,37.1443202979516,-1,8.85858328932902,9,9,9.14141671067099,1,1,1,1,0,0,0,0,1
1,828,820,828,37.1443202979516,-1,17,17.141416710671,17.141416710671,17.282833421342,1,1,1,1,1,1,1,1,1
2,828,828,820,60.7740213523132,-1,8.85858328932902,9,9,9.14141671067099,1,1,1,1,0,0,0,0,1
2,828,820,828,60.7740213523132,-1,17,17.141416710671,17.141416710671,17.282833421342,1,1,1,1,1,1,1,1,1
3,828,828,820,49.5295613477432,-1,8.85858328932902,9,9,9.14141671067099,1,1,1,1,0,0,0,0,1
3,828,820,828,49.5295613477432,-1,17,17.141416710671,17.141416710671,17.282833421342,1,1,1,1,1,1,1,1,1
1,824,824,820,26.6923076923077,-1,8.90594430257348,9,9,9.09405569742652,1,1,1,1,0,0,0,0,1
1,824,820,824,26.6923076923077,-1,17,17.0940556974265,17.0940556974265,17.188111394853,1,1,1,1,1,1,1,1,1
2,824,824,820,53.2140891579527,-1,8.90594430257348,9,9,9.09405569742652,1,1,1,1,0,0,0,0,1
2,824,820,824,53.2140891579527,-1,17,17.0940556974265,17.0940556974265,17.188111394853,1,1,1,1,1,1,1,1,1
3,824,824,820,73.8951935914553,-1,8.90594430257348,9,9,9.09405569742652,1,1,1,1,0,0,0,0,1
3,824,820,824,73.8951935914553,-1,17,17.0940556974265,17.0940556974265,17.188111394853,1,1,1,1,1,1,1,1,1
2,686,686,820,27.4547304170905,-1,8.82796646514832,9,9,9.17203353485168,1,1,1,1,0,0,0,0,1
2,686,820,686,27.4547304170905,-1,17,17.1720335348517,17.1720335348517,17.3440670697034,1,1,1,1,1,1,1,1,1
3,687,687,820,36.3333333333333,-1,8.85702351157737,9,9,9.14297648842264,1,1,1,1,0,0,0,0,1
3,687,820,687,36.3333333333333,-1,17,17.1429764884226,17.1429764884226,17.2859529768453,1,1,1,1,1,1,1,1,1
2,688,688,820,22.5483870967742,-1,8.84778489864634,9,9,9.15221510135366,1,1,1,1,0,0,0,0,1
2,688,820,688,22.5483870967742,-1,17,17.1522151013537,17.1522151013537,17.3044302027073,1,1,1,1,1,1,1,1,1
3,688,688,820,29.0904486251809,-1,8.84778489864634,9,9,9.15221510135366,1,1,1,1,0,0,0,0,1
3,688,820,688,29.0904486251809,-1,17,17.1522151013537,17.1522151013537,17.3044302027073,1,1,1,1,1,1,1,1,1
1,811,811,820,30.3428571428571,-1,8.90720141509844,9,9,9.09279858490156,1,1,1,1,0,0,0,0,1
1,811,820,811,30.3428571428571,-1,17,17.0927985849016,17.0927985849016,17.1855971698031,1,1,1,1,1,1,1,1,1
2,811,811,820,65.8542857142857,-1,8.90720141509844,9,9,9.09279858490156,1,1,1,1,0,0,0,0,1
2,811,820,811,65.8542857142857,-1,17,17.0927985849016,17.0927985849016,17.1855971698031,1,1,1,1,1,1,1,1,1
3,811,811,820,65.3901639344262,-1,8.90720141509844,9,9,9.09279858490156,1,1,1,1,0,0,0,0,1
3,811,820,811,65.3901639344262,-1,17,17.0927985849016,17.0927985849016,17.1855971698031,1,1,1,1,1,1,1,1,1
2,814,814,820,51.155303030303,-1,8.81834149985887,9,9,9.18165850014113,1,1,1,1,0,0,0,0,1
2,814,820,814,51.155303030303,-1,17,17.1816585001411,17.1816585001411,17.3633170002823,1,1,1,1,1,1,1,1,1
3,814,814,820,27.3155487804878,-1,8.81834149985887,9,9,9.18165850014113,1,1,1,1,0,0,0,0,1
3,814,820,814,27.3155487804878,-1,17,17.1816585001411,17.1816585001411,17.3633170002823,1,1,1,1,1,1,1,1,1
1,815,815,820,35.0435323383085,-1,8.94645012699641,9,9,9.0535498730036,1,1,1,1,0,0,0,0,1
1,815,820,815,35.0435323383085,-1,17,17.0535498730036,17.0535498730036,17.1070997460072,1,1,1,1,1,1,1,1,1
2,815,815,820,92.2779456193354,-1,8.94645012699641,9,9,9.0535498730036,1,1,1,1,0,0,0,0,1
2,815,820,815,92.2779456193354,-1,17,17.0535498730036,17.0535498730036,17.1070997460072,1,1,1,1,1,1,1,1,1
3,815,815,820,91.9184952978056,-1,8.94645012699641,9,9,9.0535498730036,1,1,1,1,0,0,0,0,1
3,815,820,815,91.9184952978056,-1,17,17.0535498730036,17.0535498730036,17.1070997460072,1,1,1,1,1,1,1,1,1
1,816,816,820,23.5500467726848,-1,8.85412929882958,9,9,9.14587070117042,1,1,1,1,0,0,0,0,1
1,816,820,816,23.5500467726848,-1,17,17.1458707011704,17.1458707011704,17.2917414023408,1,1,1,1,1,1,1,1,1
2,816,816,820,44.4984391259105,-1,8.85412929882958,9,9,9.14587070117042,1,1,1,1,0,0,0,0,1
2,816,820,816,44.4984391259105,-1,17,17.1458707011704,17.1458707011704,17.2917414023408,1,1,1,1,1,1,1,1,1
3,816,816,820,34.026235509457,-1,8.85412929882958,9,9,9.14587070117042,1,1,1,1,0,0,0,0,1
3,816,820,816,34.026235509457,-1,17,17.1458707011704,17.1458707011704,17.2917414023408,1,1,1,1,1,1,1,1,1
2,817,817,820,48.7868177136972,-1,8.9018355731039,9,9,9.0981644268961,1,1,1,1,0,0,0,0,1
2,817,820,817,48.7868177136972,-1,17,17.0981644268961,17.0981644268961,17.1963288537922,1,1,1,1,1,1,1,1,1
3,817,817,820,60.6789772727273,-1,8.9018355731039,9,9,9.0981644268961,1,1,1,1,0,0,0,0,1
3,817,820,817,60.6789772727273,-1,17,17.0981644268961,17.0981644268961,17.1963288537922,1,1,1,1,1,1,1,1,1
1,821,821,820,60.5828476269775,-1,8.95729725010912,9,9,9.04270274989088,1,1,1,1,0,0,0,0,1
1,821,820,821,60.5828476269775,-1,17,17.0427027498909,17.0427027498909,17.0854054997818,1,1,1,1,1,1,1,1,1
2,821,821,820,116.654601861427,-1,8.95729725010912,9,9,9.04270274989088,1,1,1,1,0,0,0,0,1
2,821,820,821,116.654601861427,-1,17,17.0427027498909,17.0427027498909,17.0854054997818,1,1,1,1,1,1,1,1,1
3,821,821,820,84.7342487883683,-1,8.95729725010912,9,9,9.04270274989088,1,1,1,1,0,0,0,0,1
3,821,820,821,84.7342487883683,-1,17,17.0427027498909,17.0427027498909,17.0854054997818,1,1,1,1,1,1,1,1,1
1,829,829,820,78.9336437718277,-1,8.92062276809746,9,9,9.07937723190254,1,1,1,1,0,0,0,0,1
1,829,820,829,78.9336437718277,-1,17,17.0793772319025,17.0793772319025,17.1587544638051,1,1,1,1,1,1,1,1,1
2,829,829,820,118.141680395387,-1,8.92062276809746,9,9,9.07937723190254,1,1,1,1,0,0,0,0,1
2,829,820,829,118.141680395387,-1,17,17.0793772319025,17.0793772319025,17.1587544638051,1,1,1,1,1,1,1,1,1
3,829,829,820,46.9565217391304,-1,8.92062276809746,9,9,9.07937723190254,1,1,1,1,0,0,0,0,1
3,829,820,829,46.9565217391304,-1,17,17.0793772319025,17.0793772319025,17.1587544638051,1,1,1,1,1,1,1,1,1
1,830,830,820,20.1295731707317,-1,8.8963297166839,9,9,9.1036702833161,1,1,1,1,0,0,0,0,1
1,830,820,830,20.1295731707317,-1,17,17.1036702833161,17.1036702833161,17.2073405666322,1,1,1,1,1,1,1,1,1
2,830,830,820,55.1848164281269,-1,8.8963297166839,9,9,9.1036702833161,1,1,1,1,0,0,0,0,1
2,830,820,830,55.1848164281269,-1,17,17.1036702833161,17.1036702833161,17.2073405666322,1,1,1,1,1,1,1,1,1
3,830,830,820,60.7903780068729,-1,8.8963297166839,9,9,9.1036702833161,1,1,1,1,0,0,0,0,1
3,830,820,830,60.7903780068729,-1,17,17.1036702833161,17.1036702833161,17.2073405666322,1,1,1,1,1,1,1,1,1
1,970,970,820,23.5787671232877,-1,8.85705666623086,9,9,9.14294333376914,1,1,1,1,0,0,0,0,1
1,970,820,970,23.5787671232877,-1,17,17.1429433337691,17.1429433337691,17.2858866675383,1,1,1,1,1,1,1,1,1
2,970,970,820,40.2461538461539,-1,8.85705666623086,9,9,9.14294333376914,1,1,1,1,0,0,0,0,1
2,970,820,970,40.2461538461539,-1,17,17.1429433337691,17.1429433337691,17.2858866675383,1,1,1,1,1,1,1,1,1
3,970,970,820,36.8910482921084,-1,8.85705666623086,9,9,9.14294333376914,1,1,1,1,0,0,0,0,1
3,970,820,970,36.8910482921084,-1,17,17.1429433337691,17.1429433337691,17.2858866675383,1,1,1,1,1,1,1,1,1
1,813,813,820,36,-1,8.90847797363114,9,9,9.09152202636886,1,1,1,1,0,0,0,0,1
1,813,820,813,36,-1,17,17.0915220263689,17.0915220263689,17.1830440527377,1,1,1,1,1,1,1,1,1
2,813,813,820,64.3168421052632,-1,8.90847797363114,9,9,9.09152202636886,1,1,1,1,0,0,0,0,1
2,813,820,813,64.3168421052632,-1,17,17.0915220263689,17.0915220263689,17.1830440527377,1,1,1,1,1,1,1,1,1
3,813,813,820,73.4827018121911,-1,8.90847797363114,9,9,9.09152202636886,1,1,1,1,0,0,0,0,1
3,813,820,813,73.4827018121911,-1,17,17.0915220263689,17.0915220263689,17.1830440527377,1,1,1,1,1,1,1,1,1
1,818,818,820,24.3703358208955,-1,8.85866865786993,9,9,9.14133134213007,1,1,1,1,0,0,0,0,1
1,818,820,818,24.3703358208955,-1,17,17.1413313421301,17.1413313421301,17.2826626842601,1,1,1,1,1,1,1,1,1
2,818,818,820,71.7734926670288,-1,8.85866865786993,9,9,9.14133134213007,1,1,1,1,0,0,0,0,1
2,818,820,818,71.7734926670288,-1,17,17.1413313421301,17.1413313421301,17.2826626842601,1,1,1,1,1,1,1,1,1
3,818,818,820,67.0338600451467,-1,8.85866865786993,9,9,9.14133134213007,1,1,1,1,0,0,0,0,1
3,818,820,818,67.0338600451467,-1,17,17.1413313421301,17.1413313421301,17.2826626842601,1,1,1,1,1,1,1,1,1
1,822,822,820,51.5601659751037,-1,8.94520623147395,9,9,9.05479376852605,1,1,1,1,0,0,0,0,1
1,822,820,822,51.5601659751037,-1,17,17.054793768526,17.054793768526,17.1095875370521,1,1,1,1,1,1,1,1,1
2,822,822,820,103.374233128834,-1,8.94520623147395,9,9,9.05479376852605,1,1,1,1,0,0,0,0,1
2,822,820,822,103.374233128834,-1,17,17.054793768526,17.054793768526,17.1095875370521,1,1,1,1,1,1,1,1,1
3,822,822,820,82.660876757651,-1,8.94520623147395,9,9,9.05479376852605,1,1,1,1,0,0,0,0,1
3,822,820,822,82.660876757651,-1,17,17.054793768526,17.054793768526,17.1095875370521,1,1,1,1,1,1,1,1,1
1,823,823,820,30.3953974895397,-1,8.90835549641612,9,9,9.09164450358388,1,1,1,1,0,0,0,0,1
1,823,820,823,30.3953974895397,-1,17,17.0916445035839,17.0916445035839,17.1832890071678,1,1,1,1,1,1,1,1,1
2,823,823,820,57.1009122006842,-1,8.90835549641612,9,9,9.09164450358388,1,1,1,1,0,0,0,0,1
2,823,820,823,57.1009122006842,-1,17,17.0916445035839,17.0916445035839,17.1832890071678,1,1,1,1,1,1,1,1,1
3,823,823,820,54.9317147192716,-1,8.90835549641612,9,9,9.09164450358388,1,1,1,1,0,0,0,0,1
3,823,820,823,54.9317147192716,-1,17,17.0916445035839,17.0916445035839,17.1832890071678,1,1,1,1,1,1,1,1,1
2,831,831,820,24.0721048798252,-1,8.79876222783824,9,9,9.20123777216176,1,1,1,1,0,0,0,0,1
2,831,820,831,24.0721048798252,-1,17,17.2012377721618,17.2012377721618,17.4024755443235,1,1,1,1,1,1,1,1,1
3,831,831,820,26.4265335235378,-1,8.79876222783824,9,9,9.20123777216176,1,1,1,1,0,0,0,0,1
3,831,820,831,26.4265335235378,-1,17,17.2012377721618,17.2012377721618,17.4024755443235,1,1,1,1,1,1,1,1,1
1,809,809,820,39.1568785197104,-1,8.86578047621012,9,9,9.13421952378988,1,1,1,1,0,0,0,0,1
1,809,820,809,39.1568785197104,-1,17,17.1342195237899,17.1342195237899,17.2684390475798,1,1,1,1,1,1,1,1,1
2,809,809,820,51.4046789447486,-1,8.86578047621012,9,9,9.13421952378988,1,1,1,1,0,0,0,0,1
2,809,820,809,51.4046789447486,-1,17,17.1342195237899,17.1342195237899,17.2684390475798,1,1,1,1,1,1,1,1,1
3,809,809,820,39.6189591078067,-1,8.86578047621012,9,9,9.13421952378988,1,1,1,1,0,0,0,0,1
3,809,820,809,39.6189591078067,-1,17,17.1342195237899,17.1342195237899,17.2684390475798,1,1,1,1,1,1,1,1,1
1,810,810,820,37.6756756756757,-1,8.90734842476626,9,9,9.09265157523374,1,1,1,1,0,0,0,0,1
1,810,820,810,37.6756756756757,-1,17,17.0926515752337,17.0926515752337,17.1853031504675,1,1,1,1,1,1,1,1,1
2,810,810,820,76.9166666666667,-1,8.90734842476626,9,9,9.09265157523374,1,1,1,1,0,0,0,0,1
2,810,820,810,76.9166666666667,-1,17,17.0926515752337,17.0926515752337,17.1853031504675,1,1,1,1,1,1,1,1,1
3,810,810,820,64.052416052416,-1,8.90734842476626,9,9,9.09265157523374,1,1,1,1,0,0,0,0,1
3,810,820,810,64.052416052416,-1,17,17.0926515752337,17.0926515752337,17.1853031504675,1,1,1,1,1,1,1,1,1
2,891,891,907,20.3584373741442,-1,8.76771236382804,9,9,9.23228763617196,1,1,1,1,0,0,0,0,1
2,891,907,891,20.3584373741442,-1,17,17.232287636172,17.232287636172,17.4645752723439,1,1,1,1,1,1,1,1,1
2,924,924,907,24.697247706422,-1,8.81544512803045,9,9,9.18455487196955,1,1,1,1,0,0,0,0,1
2,924,907,924,24.697247706422,-1,17,17.1845548719695,17.1845548719695,17.3691097439391,1,1,1,1,1,1,1,1,1
2,908,908,907,25.7185069984448,-1,8.96089999724908,9,9,9.03910000275092,1,1,1,1,0,0,0,0,1
2,908,907,908,25.7185069984448,-1,17,17.0391000027509,17.0391000027509,17.0782000055018,1,1,1,1,1,1,1,1,1
2,812,812,825,39.3796004206099,-1,8.86691212015462,9,9,9.13308787984538,1,1,1,1,0,0,0,0,1
2,812,825,812,39.3796004206099,-1,17,17.1330878798454,17.1330878798454,17.2661757596908,1,1,1,1,1,1,1,1,1
3,812,812,825,23.6173184357542,-1,8.86691212015462,9,9,9.13308787984538,1,1,1,1,0,0,0,0,1
3,812,825,812,23.6173184357542,-1,17,17.1330878798454,17.1330878798454,17.2661757596908,1,1,1,1,1,1,1,1,1
1,819,819,825,30.556765163297,-1,8.88845586306676,9,9,9.11154413693324,1,1,1,1,0,0,0,0,1
1,819,825,819,30.556765163297,-1,17,17.1115441369332,17.1115441369332,17.2230882738665,1,1,1,1,1,1,1,1,1
2,819,819,825,62.8170926517572,-1,8.88845586306676,9,9,9.11154413693324,1,1,1,1,0,0,0,0,1
2,819,825,819,62.8170926517572,-1,17,17.1115441369332,17.1115441369332,17.2230882738665,1,1,1,1,1,1,1,1,1
3,819,819,825,53.8856559469117,-1,8.88845586306676,9,9,9.11154413693324,1,1,1,1,0,0,0,0,1
3,819,825,819,53.8856559469117,-1,17,17.1115441369332,17.1115441369332,17.2230882738665,1,1,1,1,1,1,1,1,1
2,827,827,825,59.2295271049596,-1,8.94869255212629,9,9,9.05130744787371,1,1,1,1,0,0,0,0,1
2,827,825,827,59.2295271049596,-1,17,17.0513074478737,17.0513074478737,17.1026148957474,1,1,1,1,1,1,1,1,1
3,827,827,825,38.0856102003643,-1,8.94869255212629,9,9,9.05130744787371,1,1,1,1,0,0,0,0,1
3,827,825,827,38.0856102003643,-1,17,17.0513074478737,17.0513074478737,17.1026148957474,1,1,1,1,1,1,1,1,1
2,828,828,825,45.3042704626335,-1,8.94467746619961,9,9,9.05532253380039,1,1,1,1,0,0,0,0,1
2,828,825,828,45.3042704626335,-1,17,17.0553225338004,17.0553225338004,17.1106450676008,1,1,1,1,1,1,1,1,1
3,828,828,825,31.3350286077559,-1,8.94467746619961,9,9,9.05532253380039,1,1,1,1,0,0,0,0,1
3,828,825,828,31.3350286077559,-1,17,17.0553225338004,17.0553225338004,17.1106450676008,1,1,1,1,1,1,1,1,1
2,813,813,825,22.8221052631579,-1,8.84438915870536,9,9,9.15561084129464,1,1,1,1,0,0,0,0,1
2,813,825,813,22.8221052631579,-1,17,17.1556108412946,17.1556108412946,17.3112216825893,1,1,1,1,1,1,1,1,1
3,813,813,825,21.172981878089,-1,8.84438915870536,9,9,9.15561084129464,1,1,1,1,0,0,0,0,1
3,813,825,813,21.172981878089,-1,17,17.1556108412946,17.1556108412946,17.3112216825893,1,1,1,1,1,1,1,1,1
1,818,818,825,23.3955223880597,-1,8.91294403956177,9,9,9.08705596043823,1,1,1,1,0,0,0,0,1
1,818,825,818,23.3955223880597,-1,17,17.0870559604382,17.0870559604382,17.1741119208765,1,1,1,1,1,1,1,1,1
2,818,818,825,42.6480173818577,-1,8.91294403956177,9,9,9.08705596043823,1,1,1,1,0,0,0,0,1
2,818,825,818,42.6480173818577,-1,17,17.0870559604382,17.0870559604382,17.1741119208765,1,1,1,1,1,1,1,1,1
3,818,818,825,43.9187358916479,-1,8.91294403956177,9,9,9.08705596043823,1,1,1,1,0,0,0,0,1
3,818,825,818,43.9187358916479,-1,17,17.0870559604382,17.0870559604382,17.1741119208765,1,1,1,1,1,1,1,1,1
2,823,823,825,22.8403648802737,-1,8.90403754498104,9,9,9.09596245501896,1,1,1,1,0,0,0,0,1
2,823,825,823,22.8403648802737,-1,17,17.095962455019,17.095962455019,17.1919249100379,1,1,1,1,1,1,1,1,1
2,831,831,825,20.9322651128915,-1,8.86835693500181,9,9,9.13164306499819,1,1,1,1,0,0,0,0,1
2,831,825,831,20.9322651128915,-1,17,17.1316430649982,17.1316430649982,17.2632861299964,1,1,1,1,1,1,1,1,1
3,831,831,825,28.5406562054208,-1,8.86835693500181,9,9,9.13164306499819,1,1,1,1,0,0,0,0,1
3,831,825,831,28.5406562054208,-1,17,17.1316430649982,17.1316430649982,17.2632861299964,1,1,1,1,1,1,1,1,1
3,809,809,825,21.1301115241636,-1,8.81051963487694,9,9,9.18948036512306,1,1,1,1,0,0,0,0,1
3,809,825,809,21.1301115241636,-1,17,17.1894803651231,17.1894803651231,17.3789607302461,1,1,1,1,1,1,1,1,1
2,810,810,825,21.6666666666667,-1,8.80060497246203,9,9,9.19939502753797,1,1,1,1,0,0,0,0,1
2,810,825,810,21.6666666666667,-1,17,17.199395027538,17.199395027538,17.3987900550759,1,1,1,1,1,1,1,1,1
1,577,577,585,35.2604166666667,-1,8.87822640623099,9,9,9.12177359376901,1,1,1,1,0,0,0,0,1
1,577,585,577,35.2604166666667,-1,17,17.121773593769,17.121773593769,17.243547187538,1,1,1,1,1,1,1,1,1
2,577,577,585,58.8292682926829,-1,8.87822640623099,9,9,9.12177359376901,1,1,1,1,0,0,0,0,1
2,577,585,577,58.8292682926829,-1,17,17.121773593769,17.121773593769,17.243547187538,1,1,1,1,1,1,1,1,1
3,577,577,585,73.6243936243936,-1,8.87822640623099,9,9,9.12177359376901,1,1,1,1,0,0,0,0,1
3,577,585,577,73.6243936243936,-1,17,17.121773593769,17.121773593769,17.243547187538,1,1,1,1,1,1,1,1,1
1,593,593,585,86.8485316846986,-1,8.81591126407365,9,9,9.18408873592635,1,1,1,1,0,0,0,0,1
1,593,585,593,86.8485316846986,-1,17,17.1840887359263,17.1840887359263,17.3681774718527,1,1,1,1,1,1,1,1,1
2,593,593,585,100.673524634542,-1,8.81591126407365,9,9,9.18408873592635,1,1,1,1,0,0,0,0,1
2,593,585,593,100.673524634542,-1,17,17.1840887359263,17.1840887359263,17.3681774718527,1,1,1,1,1,1,1,1,1
3,593,593,585,80.6958689458689,-1,8.81591126407365,9,9,9.18408873592635,1,1,1,1,0,0,0,0,1
3,593,585,593,80.6958689458689,-1,17,17.1840887359263,17.1840887359263,17.3681774718527,1,1,1,1,1,1,1,1,1
1,767,767,585,21.3325077399381,-1,8.74087497073795,9,9,9.25912502926205,1,1,1,1,0,0,0,0,1
1,767,585,767,21.3325077399381,-1,17,17.2591250292621,17.2591250292621,17.5182500585241,1,1,1,1,1,1,1,1,1
2,770,770,585,38.3257328990228,-1,8.80454273929357,9,9,9.19545726070643,1,1,1,1,0,0,0,0,1
2,770,585,770,38.3257328990228,-1,17,17.1954572607064,17.1954572607064,17.3909145214129,1,1,1,1,1,1,1,1,1
3,770,770,585,25.3810526315789,-1,8.80454273929357,9,9,9.19545726070643,1,1,1,1,0,0,0,0,1
3,770,585,770,25.3810526315789,-1,17,17.1954572607064,17.1954572607064,17.3909145214129,1,1,1,1,1,1,1,1,1
1,776,776,585,28.7727272727273,-1,8.90356207790324,9,9,9.09643792209676,1,1,1,1,0,0,0,0,1
1,776,585,776,28.7727272727273,-1,17,17.0964379220968,17.0964379220968,17.1928758441935,1,1,1,1,1,1,1,1,1
2,776,776,585,30.1272264631043,-1,8.90356207790324,9,9,9.09643792209676,1,1,1,1,0,0,0,0,1
2,776,585,776,30.1272264631043,-1,17,17.0964379220968,17.0964379220968,17.1928758441935,1,1,1,1,1,1,1,1,1
3,776,776,585,42.6928746928747,-1,8.90356207790324,9,9,9.09643792209676,1,1,1,1,0,0,0,0,1
3,776,585,776,42.6928746928747,-1,17,17.0964379220968,17.0964379220968,17.1928758441935,1,1,1,1,1,1,1,1,1
2,683,683,585,32.3146747352496,-1,8.74886304985393,9,9,9.25113695014607,1,1,1,1,0,0,0,0,1
2,683,585,683,32.3146747352496,-1,17,17.2511369501461,17.2511369501461,17.5022739002922,1,1,1,1,1,1,1,1,1
3,683,683,585,33.9964463397299,-1,8.74886304985393,9,9,9.25113695014607,1,1,1,1,0,0,0,0,1
3,683,585,683,33.9964463397299,-1,17,17.2511369501461,17.2511369501461,17.5022739002922,1,1,1,1,1,1,1,1,1
2,912,912,585,22.067055393586,-1,8.66768755810991,9,9,9.33231244189009,1,1,1,1,0,0,0,0,1
2,912,585,912,22.067055393586,-1,17,17.3323124418901,17.3323124418901,17.6646248837802,1,1,1,1,1,1,1,1,1
1,580,580,585,110.673842841765,-1,8.92126755056757,9,9,9.07873244943243,1,1,1,1,0,0,0,0,1
1,580,585,580,110.673842841765,-1,17,17.0787324494324,17.0787324494324,17.1574648988649,1,1,1,1,1,1,1,1,1
2,580,580,585,149.061878453039,-1,8.92126755056757,9,9,9.07873244943243,1,1,1,1,0,0,0,0,1
2,580,585,580,149.061878453039,-1,17,17.0787324494324,17.0787324494324,17.1574648988649,1,1,1,1,1,1,1,1,1
3,580,580,585,100.428571428571,-1,8.92126755056757,9,9,9.07873244943243,1,1,1,1,0,0,0,0,1
3,580,585,580,100.428571428571,-1,17,17.0787324494324,17.0787324494324,17.1574648988649,1,1,1,1,1,1,1,1,1
1,589,589,585,113.484423676012,-1,8.90796793667545,9,9,9.09203206332455,1,1,1,1,0,0,0,0,1
1,589,585,589,113.484423676012,-1,17,17.0920320633246,17.0920320633246,17.1840641266491,1,1,1,1,1,1,1,1,1
2,589,589,585,91.2177985948478,-1,8.90796793667545,9,9,9.09203206332455,1,1,1,1,0,0,0,0,1
2,589,585,589,91.2177985948478,-1,17,17.0920320633246,17.0920320633246,17.1840641266491,1,1,1,1,1,1,1,1,1
3,589,589,585,52.6056191467222,-1,8.90796793667545,9,9,9.09203206332455,1,1,1,1,0,0,0,0,1
3,589,585,589,52.6056191467222,-1,17,17.0920320633246,17.0920320633246,17.1840641266491,1,1,1,1,1,1,1,1,1
1,579,579,585,72.0671745152355,-1,8.8933367784767,9,9,9.1066632215233,1,1,1,1,0,0,0,0,1
1,579,585,579,72.0671745152355,-1,17,17.1066632215233,17.1066632215233,17.2133264430466,1,1,1,1,1,1,1,1,1
2,579,579,585,86.7134860050891,-1,8.8933367784767,9,9,9.1066632215233,1,1,1,1,0,0,0,0,1
2,579,585,579,86.7134860050891,-1,17,17.1066632215233,17.1066632215233,17.2133264430466,1,1,1,1,1,1,1,1,1
3,579,579,585,49.3470533208606,-1,8.8933367784767,9,9,9.1066632215233,1,1,1,1,0,0,0,0,1
3,579,585,579,49.3470533208606,-1,17,17.1066632215233,17.1066632215233,17.2133264430466,1,1,1,1,1,1,1,1,1
1,581,581,585,224.106282722513,-1,8.94830717797784,9,9,9.05169282202216,1,1,1,1,0,0,0,0,1
1,581,585,581,224.106282722513,-1,17,17.0516928220222,17.0516928220222,17.1033856440443,1,1,1,1,1,1,1,1,1
2,581,581,585,157.097524002021,-1,8.94830717797784,9,9,9.05169282202216,1,1,1,1,0,0,0,0,1
2,581,585,581,157.097524002021,-1,17,17.0516928220222,17.0516928220222,17.1033856440443,1,1,1,1,1,1,1,1,1
3,581,581,585,88.8910369068541,-1,8.94830717797784,9,9,9.05169282202216,1,1,1,1,0,0,0,0,1
3,581,585,581,88.8910369068541,-1,17,17.0516928220222,17.0516928220222,17.1033856440443,1,1,1,1,1,1,1,1,1
1,582,582,585,60.6725507502207,-1,8.8975037527308,9,9,9.1024962472692,1,1,1,1,0,0,0,0,1
1,582,585,582,60.6725507502207,-1,17,17.1024962472692,17.1024962472692,17.2049924945384,1,1,1,1,1,1,1,1,1
2,582,582,585,98.107556536128,-1,8.8975037527308,9,9,9.1024962472692,1,1,1,1,0,0,0,0,1
2,582,585,582,98.107556536128,-1,17,17.1024962472692,17.1024962472692,17.2049924945384,1,1,1,1,1,1,1,1,1
3,582,582,585,81.7247097844113,-1,8.8975037527308,9,9,9.1024962472692,1,1,1,1,0,0,0,0,1
3,582,585,582,81.7247097844113,-1,17,17.1024962472692,17.1024962472692,17.2049924945384,1,1,1,1,1,1,1,1,1
1,583,583,585,36.5925925925926,-1,8.81877267924258,9,9,9.18122732075742,1,1,1,1,0,0,0,0,1
1,583,585,583,36.5925925925926,-1,17,17.1812273207574,17.1812273207574,17.3624546415149,1,1,1,1,1,1,1,1,1
2,583,583,585,71.5636713118693,-1,8.81877267924258,9,9,9.18122732075742,1,1,1,1,0,0,0,0,1
2,583,585,583,71.5636713118693,-1,17,17.1812273207574,17.1812273207574,17.3624546415149,1,1,1,1,1,1,1,1,1
3,583,583,585,74.59375,-1,8.81877267924258,9,9,9.18122732075742,1,1,1,1,0,0,0,0,1
3,583,585,583,74.59375,-1,17,17.1812273207574,17.1812273207574,17.3624546415149,1,1,1,1,1,1,1,1,1
1,584,584,585,49.8328173374613,-1,8.86373589425984,9,9,9.13626410574016,1,1,1,1,0,0,0,0,1
1,584,585,584,49.8328173374613,-1,17,17.1362641057402,17.1362641057402,17.2725282114803,1,1,1,1,1,1,1,1,1
2,584,584,585,52.4708966963818,-1,8.86373589425984,9,9,9.13626410574016,1,1,1,1,0,0,0,0,1
2,584,585,584,52.4708966963818,-1,17,17.1362641057402,17.1362641057402,17.2725282114803,1,1,1,1,1,1,1,1,1
3,584,584,585,71.6569847856155,-1,8.86373589425984,9,9,9.13626410574016,1,1,1,1,0,0,0,0,1
3,584,585,584,71.6569847856155,-1,17,17.1362641057402,17.1362641057402,17.2725282114803,1,1,1,1,1,1,1,1,1
